node	Africa	Albania	EastEurope	Greece	WestEurope
node_128	8.163785442805608e-06	2.835491532408541e-06	8.093686272993781e-06	0.9999364826729942	4.442436375758013e-05
02GRAY0280	0.0	0.0	0.0	1.0	0.0
node_129	0.0	9.888576256177762e-05	0.0	0.9999011142374382	0.0
02GRAY0289	0.0	0.0	0.0	1.0	0.0
02GRAY0288	0.0	0.0	0.0	1.0	0.0
node_130	1.8249014597750195e-05	6.336529330591947e-06	1.8092317575724648e-05	0.9998580176102386	9.930452825724091e-05
node_131	1.1049169682542807e-06	3.836557546874091e-07	1.0954294763367628e-06	0.9999914034398777	6.012557923085288e-06
01ALAY1692	0.0	1.0	0.0	0.0	0.0
node_132	1.8654761159203543e-14	0.9999999999997778	1.849458017057713e-14	8.350154717857635e-14	1.0151245419319753e-13
00ALAY1714	0.0	1.0	0.0	0.0	0.0
02ALAY1696	0.0	1.0	0.0	0.0	0.0
97ALAY1664	0.0	1.0	0.0	0.0	0.0
node_133	2.6531450429854963e-11	0.9999999996840315	2.6303635454188544e-11	1.187588059056691e-10	1.4437454457094382e-10
03ALAY1662	0.0	1.0	0.0	0.0	0.0
03ALAY1663	0.0	1.0	0.0	0.0	0.0
02GRAY0277	0.0	0.0	0.0	1.0	0.0
node_134	4.464666078908741e-05	1.5502497398699094e-05	4.426329773209681e-05	0.9996526365853653	0.00024295095871479453
01ALAY1715	0.0	9.888576256177762e-05	0.0	0.9999011142374382	0.0
01ALAY1715a	0.0	9.888576256177762e-05	0.0	0.9999011142374382	0.0
01ALAY1715b	0.0	9.888576256177762e-05	0.0	0.9999011142374382	0.0
node_135	0.0	0.0	0.0	1.0	0.0
02GRAY0285	0.0	0.0	0.0	1.0	0.0
02GRAY0284	0.0	0.0	0.0	1.0	0.0
node_136	2.4622793641494526e-05	8.549669994852972e-06	2.441136753910801e-05	0.9998084278432583	0.00013398832556628414
node_137	8.066406392187606e-06	2.80086467684558e-06	7.997143376955609e-06	0.9999372411233255	4.389446222851853e-05
node_138	0.0	1.0	0.0	0.0	0.0
node_139	2.7125257498402007e-14	0.999999999999677	2.689234373843696e-14	1.2141677662556016e-13	1.4760582758395305e-13
03ALAY1704	0.0	1.0	0.0	0.0	0.0
node_140	2.6531450429854963e-11	0.9999999996840315	2.6303635454188544e-11	1.187588059056691e-10	1.4437454457094382e-10
02GRAY0279	0.0	0.0	0.0	1.0	0.0
02GRAY0278	0.0	0.0	0.0	1.0	0.0
02GRAY0293	0.0	0.0	0.0	1.0	0.0
02GRAY0292	0.0	0.0	0.0	1.0	0.0
02GRAY0271	0.0	0.0	0.0	1.0	0.0
02GRAY0276	0.0	0.0	0.0	1.0	0.0
02GRAY0286	0.0	0.0	0.0	1.0	0.0
02GRAY0296	0.0	0.0	0.0	1.0	0.0
01ALAY1654	0.0	1.0	0.0	0.0	0.0
node_141	0.0	1.0	0.0	0.0	0.0
node_142	2.7125257498402007e-14	0.999999999999677	2.689234373843696e-14	1.2141677662556016e-13	1.4760582758395305e-13
node_143	2.7125257498402007e-14	0.999999999999677	2.689234373843696e-14	1.2141677662556016e-13	1.4760582758395305e-13
node_144	0.0	1.0	0.0	0.0	0.0
node_145	0.0	1.0	0.0	0.0	0.0
02ALAY1659	0.0	1.0	0.0	0.0	0.0
node_146	1.817957309847154e-08	0.9999997834957686	1.8023472360066612e-08	8.137453316987673e-08	9.892665286148695e-08
99ALAY1712	0.0	1.0	0.0	0.0	0.0
01ALAY1655	0.0	1.0	0.0	0.0	0.0
02ALAY1653	0.0	1.0	0.0	0.0	0.0
node_147	1.0516028514256429e-08	0.9999998747624786	1.0425731574538917e-08	4.707134246296882e-08	5.722441867454022e-08
00ALAY1705	0.0	1.0	0.0	0.0	0.0
01ALAY1652	0.0	1.0	0.0	0.0	0.0
node_148	0.0	1.0	0.0	0.0	0.0
node_149	0.0002501526148655096	0.10755633004354291	0.00024800465420202607	0.890584272752923	0.001361239934466561
02ALAY1698	0.0	1.0	0.0	0.0	0.0
01ALAY1657	0.0	1.0	0.0	0.0	0.0
98ALAY1709	0.0	1.0	0.0	0.0	0.0
node_150	6.784288684999128e-08	0.9999991920452697	6.726034705791573e-08	3.03675076219417e-07	3.691764201599704e-07
02ALAY1711	0.0	1.0	0.0	0.0	0.0
02ALAY1697	0.0	1.0	0.0	0.0	0.0
00GRAF5768	0.0	0.0	0.0	1.0	0.0
00GRAF5754	0.0	0.0	0.0	1.0	0.0
02ALAY1710	0.0	1.0	0.0	0.0	0.0
02ALAY1660	0.0	1.0	0.0	0.0	0.0
