node	Africa	Albania	EastEurope	Greece	WestEurope
ROOT	0.8188572217584293	0.020390359629146308	0.04518973119420941	0.0203915393972888	0.09517114802092612
node_1	0.7048270104419898	0.0023343172038690413	0.0030783768567218877	0.002334352600648038	0.28742594289677126
node_2	0.9260360877885943	0.005164041640514992	0.04722117802327017	0.005166042403701208	0.016412650143919467
node_3	0.7028126144628082	0.0029500164420831875	0.0036136035555977756	0.002950048010582181	0.2876737175289287
node_4	0.6858250081983719	0.0020999042634095954	0.002537143758311271	0.0020999250639861487	0.307438018715921
00CZAY4286	0.0	0.0	1.0	0.0	0.0
node_5	0.9994878651004798	2.6407556120591983e-05	0.0002839778633192059	2.884282403872821e-05	0.0001729066560416078
97CDAF6238	1.0	0.0	0.0	0.0	0.0
94CYAF6237	0.0	0.0	0.0	0.0	1.0
97CDAF6240	1.0	0.0	0.0	0.0	0.0
node_6	0.04762876218818112	0.0014214891553212222	0.001451038523342662	0.0014214905610585786	0.9480772195720965
node_7	0.9995027309010965	1.3849861819982538e-05	0.0001769516510420022	3.0847140780850435e-05	0.00027562044526081104
node_8	0.999930565790996	3.03698139456944e-06	2.0973577674552874e-05	3.5127288305079013e-06	4.19109211043417e-05
03ESAY2109	0.0	0.0	0.0	0.0	1.0
03ESAY2098	0.0	0.0	0.0	0.0	1.0
85UGM62320	1.0	0.0	0.0	0.0	0.0
node_9	0.9988729923938671	1.5699675785304323e-05	0.000343221557937323	6.908706668039414e-05	0.0006989993057297558
node_10	0.99452697039922	0.00023312409551331145	0.00023540103087446788	0.00023318448858582972	0.004771319985806133
node_11	0.9999813332268351	1.8129603960046504e-06	2.6989326918707556e-06	5.516069876805248e-06	8.638810200186898e-06
node_12	0.9994416516553967	3.3544424553544185e-05	4.3910542132500985e-05	3.523414362701776e-05	0.0004456592342904059
node_18	0.9824143011109341	0.0003306832633860061	0.0007378412866378313	0.0018527181693798564	0.014664456169662278
node_19	0.0023326694705392806	0.00018138679702967974	0.9971215831857758	0.00018150209730280844	0.00018285844935222014
99SEAY5206	0.0	0.0	0.0	0.0	1.0
node_14	0.9999930490600588	3.694593151246202e-07	3.7218450799370515e-07	3.695315977082089e-07	5.839764520377263e-06
node_15	0.9992927612521091	1.64278292198122e-05	1.650596209572507e-05	0.00039453892936261377	0.0002797660272128757
node_16	0.9998142077214599	4.605346942225428e-05	4.6166288545373404e-05	4.6526946317301086e-05	4.704557425513515e-05
00GAAJ3391	1.0	0.0	0.0	0.0	0.0
node_17	0.999150459863095	3.405615084333654e-05	3.8908619513852166e-05	3.4847122854173835e-05	0.000741728243693822
node_25	0.0970938272952517	0.007384798369952069	0.04370131086085312	0.37948332362691106	0.472336739847032
node_26	0.9760271573631439	0.0008546679553792081	0.0011141158156072679	0.00182453389685983	0.02017952496900955
00CZAY4248	0.0	0.0	1.0	0.0	0.0
node_27	1.485598331960751e-05	1.9136829066860984e-06	0.9999793928659636	1.914931317404395e-06	1.9225364928262307e-06
99SDAY2494	1.0	0.0	0.0	0.0	0.0
90UGAF7846	1.0	0.0	0.0	0.0	0.0
node_28	0.9999934467872839	1.5089880939321112e-06	1.5091366068527465e-06	1.5089920330652716e-06	2.026095982386497e-06
node_21	0.9925149882360176	0.0001655490455507586	0.00016562279153404003	0.004202415577222849	0.0029514243496748956
node_22	0.9998784925914885	1.1470703057380409e-05	1.147991352432479e-05	5.604323092711758e-05	4.2513561002516696e-05
00KEAF7081	1.0	0.0	0.0	0.0	0.0
node_23	0.9999979616902485	9.397578763038343e-08	9.399283283991757e-08	1.1985684796426444e-07	1.7304842832957789e-06
98CMAJ6934	1.0	0.0	0.0	0.0	0.0
node_24	0.9949670030551832	0.00020894554612940858	0.00021310082428904634	0.00020962287326837346	0.004401327701129954
node_32	0.00358355817286102	0.00042385012721122655	0.001702980868922775	0.24315353278355875	0.7511360780474462
node_33	0.04236188819781935	0.00827593904417094	0.11519107002446499	0.6492314719078619	0.18493963082568268
00SEAY5240	0.0	0.0	0.0	0.0	1.0
node_34	0.9988787358207796	0.00011253178855319717	0.00012100330835433028	0.0001441999569492497	0.000743529125363492
node_35	9.484365119971151e-08	8.616376647248791e-08	0.9999996466582745	8.616460373176806e-08	8.616970421961686e-08
node_36	1.0151805413070808e-07	7.333753406248888e-08	0.9999996686544633	8.313313655371536e-08	7.335681183026878e-08
99UGAF4478	1.0	0.0	0.0	0.0	0.0
node_37	0.9999847395568578	2.324883565232502e-06	2.3248907213566314e-06	2.3248837550404035e-06	8.285785100622095e-06
99ESAY7467	0.0	0.0	0.0	0.0	1.0
node_29	0.9525066272704358	0.0010289412658913602	0.0010289869333707476	0.0415460125595608	0.0038894319707413233
97CMAJ6931	1.0	0.0	0.0	0.0	0.0
node_30	0.9997468801143101	5.625597329525612e-05	5.625939516093203e-05	7.281552495823598e-05	6.778899227527342e-05
98SDAY2482	1.0	0.0	0.0	0.0	0.0
node_40	0.9997437338603813	3.5563549859968324e-06	3.5563567864077016e-06	3.559088689107445e-06	0.0002455943391569081
node_41	0.9999457317904548	9.064483233773392e-07	9.064486645678982e-07	9.852588555636085e-06	4.2602724001523e-05
00GAAJ3398	1.0	0.0	0.0	0.0	0.0
03ESAY2099	0.0	0.0	0.0	0.0	1.0
node_43	0.00015228881029921546	7.555816073680815e-05	0.00010662069286597096	0.005970028772963372	0.9936955035631347
03ESAY2111	0.0	0.0	0.0	0.0	1.0
00GRAF5753	0.0	0.0	0.0	1.0	0.0
02GRAY0270	0.0	0.0	0.0	1.0	0.0
97YUAF9960	0.0	0.0	1.0	0.0	0.0
98CMAJ6932	1.0	0.0	0.0	0.0	0.0
node_44	0.9995158414020938	7.158625951390707e-05	7.408318849675876e-05	8.092025971200078e-05	0.0002575688901834491
00CZAY4362	0.0	0.0	1.0	0.0	0.0
00CZAY4336	0.0	0.0	1.0	0.0	0.0
00CZAY4296	0.0	0.0	1.0	0.0	0.0
00UAAF3968	0.0	0.0	1.0	0.0	0.0
97BYAF3275	0.0	0.0	1.0	0.0	0.0
node_54	4.979993706633975e-06	4.979778750670138e-06	0.9998928962864918	9.216416215306506e-05	4.979778897717499e-06
00KEAF7083	1.0	0.0	0.0	0.0	0.0
node_47	0.9998966678323232	9.526029047856299e-06	9.526031706415327e-06	9.526029118371497e-06	7.475407780411189e-05
node_38	0.12754993480517218	0.005149509988763394	0.005149515863540029	0.8566335488087549	0.005517490533769421
node_39	0.9579248745027483	0.0014073669113737908	0.0014073749466275457	0.030208508148628212	0.009051875490622049
97CMAJ6930	1.0	0.0	0.0	0.0	0.0
92UGAB8332	1.0	0.0	0.0	0.0	0.0
node_50	0.9554290692269153	0.0004266237478657027	0.0004266237489252408	0.00042662535664431025	0.04329105791964938
node_51	0.9999550305229554	9.196202999296782e-07	9.196203486572253e-07	9.196942867342156e-07	4.2210542109275314e-05
node_52	0.99784456576628	4.178952024479458e-06	4.178952054100119e-06	4.955616534998735e-06	0.0021421207131064406
node_53	0.9968707379614359	3.178332311959012e-06	3.178286140289967e-06	0.0031141129912637218	8.792428848191342e-06
98FRAJ0552	0.0	0.0	0.0	0.0	1.0
97FRAJ0558	0.0	0.0	0.0	0.0	1.0
98CMAJ6933	1.0	0.0	0.0	0.0	0.0
96CMAJ6134	1.0	0.0	0.0	0.0	0.0
02SIAJ1139	0.0	0.0	1.0	0.0	0.0
node_64	7.943375482328151e-05	7.943362259943277e-05	0.997421410295668	0.002340288704219452	7.943362268988465e-05
00KEAF7079	1.0	0.0	0.0	0.0	0.0
node_55	0.9971615843333245	0.00021150977241852066	0.00021150977434986526	0.00021150977246974734	0.002203886347437394
02GRAY0300	0.0	0.0	0.0	1.0	0.0
02GRAY0299	0.0	0.0	0.0	1.0	0.0
node_48	0.3285634205347487	0.02068888402548291	0.020688886611792103	0.35102708679985406	0.2790317220281224
node_49	0.9964556814076717	0.00012288005129896997	0.00012288047892834532	0.0016556523085278618	0.0016429057535730276
98UGAF4507	1.0	0.0	0.0	0.0	0.0
node_58	0.07958847091238673	0.0007542592802034909	0.0007542592802909544	0.0007542594130060756	0.9181487511141126
95SEAF7771	0.0	0.0	0.0	0.0	1.0
node_67	0.9999887197518408	2.6686053422866498e-06	2.6686053430015867e-06	2.668606427830541e-06	3.2744310460475843e-06
node_68	0.9999667956049512	7.626947255385989e-06	7.626947258568257e-06	7.6269520872690434e-06	1.0323548447596351e-05
node_60	0.2523064612155233	0.004618853132265281	0.004618853132272635	0.004619045918784484	0.7338367866011544
node_69	0.9999285007349652	1.4433948842538775e-06	1.4433948851641603e-06	1.4672629269376535e-06	6.714521233846321e-05
node_70	0.9627757186438216	0.001472208668103559	0.0014722086681210824	0.0014726681382700151	0.03280719588168372
node_63	0.7735822771404144	0.0002469497256435305	0.00024692831680423854	0.2235434030186157	0.0023804417985222475
01TZAY3305	1.0	0.0	0.0	0.0	0.0
node_71	0.9967091539346883	2.917090258606694e-05	2.9170877316317535e-05	0.0032002607884044896	3.22434970048399e-05
03RUAY0393	0.0	0.0	1.0	0.0	0.0
02GRAY0302	0.0	0.0	0.0	1.0	0.0
95SEAF9673	0.0	0.0	0.0	0.0	1.0
node_65	0.9981829711861054	0.00026793268651447875	0.00026793268723694625	0.00026793268653364143	0.0010132307536095538
99ESAY7468	0.0	0.0	0.0	0.0	1.0
02GRAY0303	0.0	0.0	0.0	1.0	0.0
node_56	0.9997492281822986	1.9660553553682216e-05	1.966057766522365e-05	0.00010608469541125809	0.00010536599107118633
node_57	0.9937002976603289	0.0005550533646796841	0.000555053719651055	0.0018273940896303385	0.003362201165709833
94SEAF9670	0.0	0.0	0.0	0.0	1.0
node_66	0.024978457178424993	0.0005826568223697882	0.0005826568223968545	0.0005826568634664806	0.9732735723133418
node_74	0.9997034259881663	7.411236390015682e-05	7.411236390030381e-05	7.411236412334149e-05	7.423691990992705e-05
00KEAF7089	1.0	0.0	0.0	0.0	0.0
91UGAF7368	1.0	0.0	0.0	0.0	0.0
99KEAF7063	1.0	0.0	0.0	0.0	0.0
00KEAF7055	1.0	0.0	0.0	0.0	0.0
94SEAF9671	0.0	0.0	0.0	0.0	1.0
99BEAF8999	0.0	0.0	0.0	0.0	1.0
node_76	0.9998734246936583	2.813263547699277e-05	2.813263547718728e-05	2.8137735781910932e-05	4.217229960588963e-05
node_77	0.9999593767693284	9.30190813968236e-06	9.301908139729665e-06	9.3031608189892e-06	1.2716253573260222e-05
01TZAY3314	1.0	0.0	0.0	0.0	0.0
00SEAY5249	0.0	0.0	0.0	0.0	1.0
00KEAF7086	1.0	0.0	0.0	0.0	0.0
node_79	0.5846744853316004	0.007298161207891015	0.007298145223936196	0.308997907065619	0.09173130117095334
node_80	0.00017638650851887602	2.77702208963076e-06	2.0058002133484776e-06	0.9998163437793667	2.4868898113958543e-06
01TZAY3306	1.0	0.0	0.0	0.0	0.0
node_78	0.9907454543657517	0.00041766600578191897	0.00041766598337412384	0.007998823035069583	0.0004203906100225834
98UGAF4508	1.0	0.0	0.0	0.0	0.0
98UGAF4509	1.0	0.0	0.0	0.0	0.0
96SNAY1630	1.0	0.0	0.0	0.0	0.0
01SNAY1629	1.0	0.0	0.0	0.0	0.0
01SNAY1631	1.0	0.0	0.0	0.0	0.0
99DEAF7536	0.0	0.0	0.0	0.0	1.0
00ITAY0121	0.0	0.0	0.0	0.0	1.0
node_73	1.4798239660211901e-05	2.5817350695317667e-06	2.581735069545321e-06	2.5817350901114537e-06	0.9999774565551106
92UGU51190	1.0	0.0	0.0	0.0	0.0
99UGAF4493	1.0	0.0	0.0	0.0	0.0
00KEAF7068	1.0	0.0	0.0	0.0	0.0
97TZAF1872	1.0	0.0	0.0	0.0	0.0
00KEAF7084	1.0	0.0	0.0	0.0	0.0
node_81	0.9999970712621838	7.268603713427609e-07	7.268603713430538e-07	7.270236558437263e-07	7.479934174997282e-07
95SEAF9669	0.0	0.0	0.0	0.0	1.0
02GRAY0290	0.0	0.0	0.0	1.0	0.0
node_83	1.8182738441630788e-06	1.2958739555605062e-05	2.889807810009452e-07	0.9999846408059535	2.9319986573917367e-07
02GRAY0283	0.0	0.0	0.0	1.0	0.0
node_86	6.175052644547422e-05	1.0853147268582636e-05	1.0627046880441401e-05	0.9999060011906948	1.076808871054816e-05
99KEAF7065	1.0	0.0	0.0	0.0	0.0
02GRAY0287	0.0	0.0	0.0	1.0	0.0
98ITAF5286	0.0	0.0	0.0	0.0	1.0
98ITAF5285	0.0	0.0	0.0	0.0	1.0
node_84	0.9999168324518416	2.0789970494910923e-05	2.078997049491103e-05	2.0790029273497627e-05	2.0797577895358758e-05
node_85	0.9999937155441498	1.568463211686123e-06	1.568463211686133e-06	1.5783483555507257e-06	1.5691810713003507e-06
node_87	4.292753245579076e-06	4.952577627126017e-06	4.202176704549144e-06	0.9999823500658314	4.202426591317813e-06
node_92	1.5974603774785014e-07	2.130995314395492e-07	1.5242200596997873e-07	0.999999322290213	1.524422118490484e-07
node_93	9.661073731852611e-14	0.9999999999953784	9.660426013230943e-14	4.3319500002986315e-12	9.660427800187163e-14
02GRAY0291	0.0	0.0	0.0	1.0	0.0
00GRAY6884	0.0	0.0	0.0	1.0	0.0
00KEAF7070	1.0	0.0	0.0	0.0	0.0
00KEAF7053	1.0	0.0	0.0	0.0	0.0
node_89	0.9999902060982091	1.827285388056588e-06	1.827285388056588e-06	4.312042299874142e-06	1.8272887151050252e-06
node_90	0.9998604615275402	3.4883118127577915e-05	3.488311812757792e-05	3.4888711859746384e-05	3.488352434467213e-05
02GRAY0295	0.0	0.0	0.0	1.0	0.0
node_91	2.667840165009731e-06	2.7447037274428613e-06	2.6572888186043303e-06	0.999989272849361	2.657317928148903e-06
node_99	2.4535978955043045e-10	2.460831447837896e-10	2.4529411083036737e-10	0.9999999990179688	2.4529429202787103e-10
02GRAY0297	0.0	0.0	0.0	1.0	0.0
