356
GQ868600	1969.0
FJ639707	2004.0
AF100461	1995.0
JF357906	2008.0
KJ830750	2014.0
EU482474	2007.0
EU482784	2003.0
FJ024452	2007.0
EF105384	1970.0
FJ850061	2000.0
GQ398263	1975.0
EU482669	2006.0
EU677145	1999.0
EU677148	2007.0
FJ850121	2001.0
KF479233	2013.0
EU569714	1997.0
KJ010185	2011.0
AF100465	1987.0
FM210234	2004.0
AF169679	1993.0
FJ906961	2005.0
GU370051	2008.0
EU482729	1999.0
EU482640	2006.0
AY858036	2004.0
GQ398302	1994.0
FM210204	2003.0
DQ181799	1998.0
FJ196854	1993.0
GQ868515	2007.0
EU482572	1987.0
GQ398291	1994.0
GQ199898	2001.0
FJ547064	2007.0
EF105387	1966.0
FJ639704	2003.0
EU482693	2006.0
GQ398284	1994.0
DQ181803	1985.0
AY702039	1997.0
FJ898439	2008.0
GQ868620	2003.0
FJ205885	2008.0
AY037116	1993.0
GU131924	2008.0
EU482469	2006.0
FJ639701	2002.0
AF276619	1987.0
AF204177	1989.0
GQ868558	2007.0
EU482699	2007.0
FJ410224	2007.0
FJ410202	2007.0
GQ868544	1996.0
JF730047	2008.0
FJ196853	2003.0
FJ906957	1996.0
GQ868553	1999.0
EU482776	2005.0
FJ639702	2003.0
EU920828	1993.0
JQ922553	1980.0
FJ898465	1998.0
AF489932	1998.0
EU920833	2000.0
FJ205879	2007.0
FJ639706	2004.0
JF260983	2009.0
FJ410221	2007.0
FM210214	2004.0
GQ398259	1976.0
KJ010186	2013.0
FJ687434	2001.0
GU131927	2007.0
KF041233	2011.0
FJ410259	2008.0
EU482546	1998.0
EU482587	1990.0
AF119661	1985.0
JQ922551	2005.0
FJ639733	2005.0
KC294201	2009.0
KC294222	2002.0
EU482545	1998.0
FJ639831	2001.0
FJ882602	1996.0
EU920842	2005.0
EU482468	2006.0
DQ181805	1979.0
AF204178	1987.0
FJ744708	2007.0
GQ199890	2008.0
EU482556	2005.0
EU920835	2002.0
EF105379	1970.0
HM488257	2001.0
HQ705625	2009.0
FJ639828	2001.0
FJ639710	2005.0
EU482726	2006.0
JX669483	1997.0
FM210206	2005.0
EU482444	2006.0
M29095	1944.0
KF360005	2010.0
EU482728	1998.0
EU482635	2005.0
FJ850050	2007.0
KJ189305	2000.0
AJ487271	1974.0
GQ398308	1994.0
JX649148	1995.0
FJ410195	2007.0
GQ398257	1977.0
JN819408	2001.0
EU529701	1991.0
KJ734727	2014.0
FM210241	2004.0
JX286520	2010.0
EU569719	1997.0
GQ868638	2008.0
FJ410217	2007.0
EF105378	1981.0
FJ898453	2005.0
JX669484	1998.0
AF100469	1992.0
FJ898454	2006.0
HQ332186	2007.0
FJ410237	2008.0
EF105389	1999.0
FJ410215	2008.0
EU726767	1994.0
FJ898451	2003.0
JN819419	2000.0
FM210208	2003.0
EU677142	1999.0
FJ850120	2001.0
GQ868622	2003.0
GQ398262	1976.0
FM210221	2003.0
GQ868555	2005.0
GQ398285	1994.0
GQ398286	1994.0
GQ199894	2005.0
EU482449	2006.0
EU482679	2007.0
FJ467493	2008.0
FJ410228	2007.0
EU482649	2006.0
EU482551	2006.0
JQ955624	2011.0
KF041236	2008.0
JN819407	2007.0
FJ850065	2000.0
JN851131	2005.0
EU677143	1999.0
FM210220	2003.0
AF100464	1996.0
FJ687442	2001.0
EU482467	2006.0
EU179859	2006.0
FM210237	2003.0
FJ461309	2008.0
AF100460	1994.0
FJ432726	2007.0
JN851130	2005.0
EU687216	2005.0
GU131932	2008.0
EU920840	2005.0
DQ645550	2002.0
EU179858	2005.0
FJ639732	2005.0
FJ898450	1990.0
EU482639	2006.0
FJ410223	2007.0
FJ898461	2002.0
EU482576	1987.0
FJ461311	2008.0
AF169680	1993.0
FJ205877	2007.0
JX286525	2010.0
DQ181798	1999.0
FJ810411	2001.0
KJ189370	2011.0
EU482658	2006.0
FM210217	1999.0
EU482676	2006.0
KC131142	2012.0
EU920846	2006.0
M84728	1984.0
EU660413	2007.0
KF704355	1981.0
FJ639718	2008.0
EU482464	2006.0
EU056812	1977.0
EU677146	2004.0
EU482670	2006.0
FJ639697	2001.0
FJ898449	1984.0
FM210202	2004.0
FM210222	2004.0
FJ744724	2001.0
M20558	1983.0
GQ868604	2005.0
HM181971	2008.0
EU482607	2007.0
FJ196851	1998.0
EU482762	2005.0
FJ744704	2001.0
JQ922549	1996.0
JQ955623	2009.0
AF208496	1998.0
EU687249	2007.0
EU920850	2006.0
FJ898466	2000.0
EU482451	2006.0
JX669478	2010.0
EU482721	2006.0
DQ181804	1984.0
EU482565	1998.0
JN851121	2008.0
JX669488	2002.0
EU920834	2001.0
EU687246	1994.0
KC294211	2011.0
FJ744744	2000.0
AF100466	1990.0
JN851128	2006.0
FJ547067	2007.0
FJ850088	2006.0
JN851129	2006.0
EU482664	2006.0
EF105383	1980.0
FJ850066	2000.0
JN851130.1	2005.0
HQ705625.1	2009.0
JN851129.1	2006.0
AY037116.1	1993.0
EU920835.1	2002.0
FJ639701.1	2002.0
FJ639733.1	2005.0
FJ196854.1	1993.0
FM210237.1	2003.0
FJ850121.1	2001.0
HM488257.1	2001.0
JX669488.1	2002.0
EU482649.1	2006.0
EU482468.1	2006.0
FM210237.2	2003.0
HM181971.1	2008.0
AF208496.1	1998.0
FJ898461.1	2002.0
EU482649.2	2006.0
AF489932.1	1998.0
AJ487271.1	1974.0
GQ398263.1	1975.0
FJ744704.1	2001.0
FJ196854.2	1993.0
FM210237.3	2003.0
