node	Africa	Albania	EastEurope	Greece	WestEurope
ROOT	0.7065332233098933	0.03733449988534555	0.04927248674940994	0.04667804003000697	0.16018175002534424
node_1	0.4502889636847273	0.004625580460964163	0.0026053802596504574	0.005782281395512232	0.5366977941991458
node_2	0.881850817990802	0.009523531355647966	0.06832166011385783	0.011921643410644278	0.02838234712904799
node_3	0.4502473027300371	0.005485226004346269	0.0027474016436192738	0.006856804940277571	0.5346632646817198
node_4	0.4305490487901002	0.0037621458755639436	0.0018536910033494283	0.004702861113462221	0.5591322532175244
00CZAY4286	0.0	0.0	1.0	0.0	0.0
node_5	0.9935851479220968	0.00011318231613968128	0.003335204935275007	0.0001625026730991824	0.0028039621533891925
97CDAF6238	1.0	0.0	0.0	0.0	0.0
94CYAF6237	0.0	0.0	0.0	0.0	1.0
97CDAF6240	1.0	0.0	0.0	0.0	0.0
node_6	0.026291817471291327	0.001071009418983029	0.0003739956143422877	0.001338772137054442	0.9709244053583289
node_7	0.9919329439325442	8.717440385443097e-05	0.0034126783101622684	0.00019725515003369718	0.004369948203405442
node_8	0.9982911344950927	2.1755543266802723e-05	0.00042016657295676333	3.509804972187779e-05	0.0012318453389620094
03ESAY2109	0.0	0.0	0.0	0.0	1.0
03ESAY2098	0.0	0.0	0.0	0.0	1.0
85UGM62320	1.0	0.0	0.0	0.0	0.0
node_9	0.9883850997040827	8.612683225647876e-05	0.0042253375270603945	0.00029598205894799625	0.00700745387765222
node_10	0.9892400488094156	0.0005086510993198818	0.00021094422898908	0.0006368079406509375	0.009403547921624612
node_11	0.9994673120526718	1.1313906043592942e-05	4.634321618910659e-05	4.1588348898700074e-05	0.0004334424761967977
node_12	0.9941205081281663	0.00019264555719852478	0.0003545124937893169	0.00025400848402431554	0.005078325336821615
node_18	0.9543025009616726	0.0007494870126245693	0.004078152097340681	0.003221875070217254	0.03764798485814484
node_19	0.0009178966962923839	8.198975352771003e-05	0.9988355550169878	0.00010263769837386545	6.192083481832271e-05
99SEAY5206	0.0	0.0	0.0	0.0	1.0
node_14	0.999951118378898	2.8098948869951352e-06	1.092914238248021e-06	3.516476020091485e-06	4.146233595654011e-05
node_15	0.9973177551902829	6.923208788928506e-05	2.79894065747916e-05	0.001191695838786562	0.0013933274764665244
node_16	0.9993065562502645	0.0001781121754686089	6.420559436007742e-05	0.00022825372895111498	0.00022287225095566696
00GAAJ3391	1.0	0.0	0.0	0.0	0.0
node_17	0.9933885075972135	0.00018583916414192315	0.00023187968359523163	0.00024009511092490274	0.005953678444124325
node_25	0.10889007992814105	0.00953705855619881	0.043251683473954056	0.3067066363843221	0.531614541657384
node_26	0.9440111304822312	0.0019161398018864811	0.0030658090127188317	0.0038616841266853118	0.04714523657647834
00CZAY4248	0.0	0.0	1.0	0.0	0.0
node_27	2.30250688210886e-06	3.270814929702793e-07	0.9999967237500563	4.091976812628159e-07	2.3746388759448356e-07
99SDAY2494	1.0	0.0	0.0	0.0	0.0
90UGAF7846	1.0	0.0	0.0	0.0	0.0
node_28	0.9999698127358757	6.732344389477533e-06	2.1255845858738126e-06	8.415845907722783e-06	1.291348924132359e-05
node_21	0.986834162455775	0.0003586529837676979	0.00011808730408839675	0.0065012896271054894	0.00618780762926319
node_22	0.9992178971672575	6.606653360988257e-05	2.2113043132509672e-05	0.0003377680151030784	0.0003561552408970003
00KEAF7081	1.0	0.0	0.0	0.0	0.0
node_23	0.9999072775206986	8.714579470255884e-07	2.774374570839044e-07	2.1789747703485193e-06	8.939460912696117e-05
98CMAJ6934	1.0	0.0	0.0	0.0	0.0
node_24	0.9860839772616251	0.0005451267792664702	0.0003191278010332974	0.0006880819228370164	0.012363686235238135
node_32	0.003526272922031428	0.0004647716081996946	0.0013449898838189835	0.15474048758573286	0.8399234780002169
node_33	0.05255792869801851	0.010910569010429125	0.12092629520079995	0.6097298780921314	0.20587532899862113
00SEAY5240	0.0	0.0	0.0	0.0	1.0
node_34	0.9949420087493743	0.0005444810300491246	0.00033318029208320683	0.000777513932244727	0.0034028159962487562
node_35	9.106456953481307e-09	5.71327985881521e-09	0.9999999741094872	7.141634465438712e-09	3.929141639492482e-09
node_36	7.786115652197287e-09	4.616118784906583e-09	0.999999978454587	5.965565098079601e-09	3.177613365566221e-09
99UGAF4478	1.0	0.0	0.0	0.0	0.0
node_37	0.9999097046328815	1.3624604593176296e-05	4.260190170929956e-06	1.7030803565246405e-05	5.5379768789349e-05
99ESAY7467	0.0	0.0	0.0	0.0	1.0
node_29	0.9310257888335769	0.0021665526158166012	0.0006809924391799462	0.05839636295344829	0.007730303157978222
97CMAJ6931	1.0	0.0	0.0	0.0	0.0
node_30	0.9989630873758442	0.00023189159881424913	7.319864255894755e-05	0.00041726426053783624	0.000314558122244917
98SDAY2482	1.0	0.0	0.0	0.0	0.0
node_40	0.9989464216732967	1.3996099908643036e-05	4.374630033774933e-06	1.7676236643293453e-05	0.0010175313601175013
node_41	0.9994210923853465	6.173647992646422e-06	1.929658648230186e-06	0.00010649812168731342	0.0004643061863253349
00GAAJ3398	1.0	0.0	0.0	0.0	0.0
03ESAY2099	0.0	0.0	0.0	0.0	1.0
node_43	0.00013879486930134749	5.2215906619444734e-05	4.082925509129588e-05	0.0032148667913818167	0.9965532931776061
03ESAY2111	0.0	0.0	0.0	0.0	1.0
00GRAF5753	0.0	0.0	0.0	1.0	0.0
02GRAY0270	0.0	0.0	0.0	1.0	0.0
97YUAF9960	0.0	0.0	1.0	0.0	0.0
98CMAJ6932	1.0	0.0	0.0	0.0	0.0
node_44	0.9973734203739577	0.000385507643669576	0.00018857388587650202	0.0005223680149987476	0.0015301300814974984
00CZAY4362	0.0	0.0	1.0	0.0	0.0
00CZAY4336	0.0	0.0	1.0	0.0	0.0
00CZAY4296	0.0	0.0	1.0	0.0	0.0
00UAAF3968	0.0	0.0	1.0	0.0	0.0
97BYAF3275	0.0	0.0	1.0	0.0	0.0
node_54	1.3481644665845295e-06	8.628241900112959e-07	0.9999835801113247	1.3615708376089707e-05	5.931916423721198e-07
00KEAF7083	1.0	0.0	0.0	0.0	0.0
