node	Location
n268	South-eastern Asia
FJ562098	South-eastern Asia
n278	South-eastern Asia
FJ024454	South-eastern Asia
n280	South-eastern Asia
n287	South-eastern Asia
n290	South-eastern Asia
n291	South-eastern Asia
n293	South-eastern Asia
FJ547067	South-eastern Asia
EU482467.1	South-eastern Asia
EU482467	South-eastern Asia
EU482679	South-eastern Asia
EU482679.1	South-eastern Asia
n300	South-eastern Asia
GU131899.1	South-eastern Asia
FJ410202.1	South-eastern Asia
FJ410202	South-eastern Asia
EU482701.1	South-eastern Asia
EU482701	South-eastern Asia
FJ859028.1	South-eastern Asia
FJ859028	South-eastern Asia
n281	South-eastern Asia
FJ461311	South-eastern Asia
EU677148.1	South-eastern Asia
EU677148	South-eastern Asia
JF730049.1	South-eastern Asia
JF730049	South-eastern Asia
FJ410241.1	South-eastern Asia
FJ410241	South-eastern Asia
EU482654.1	South-eastern Asia
EU482654	South-eastern Asia
GU131899.2	South-eastern Asia
GU131899	South-eastern Asia
n282	South-eastern Asia
n285	South-eastern Asia
n283	South-eastern Asia
n284	South-eastern Asia
n286	South-eastern Asia
FJ547064	South-eastern Asia
FJ390387	South-eastern Asia
FJ390387.1	South-eastern Asia
FJ410237.1	South-eastern Asia
FJ410237	South-eastern Asia
FJ547064.2	South-eastern Asia
FJ547064.1	South-eastern Asia
