356
FM210208	2003.0
EU482693	2006.0
FJ639704	2003.0
FM210237	2003.0
FJ850088	2006.0
GU131899	2008.0
GQ868497	2006.0
FJ898450	1990.0
AB189123	1998.0
GQ868622	2003.0
FJ850066	2000.0
GQ868604	2005.0
EU482654	2006.0
AF276619	1987.0
KJ010185	2011.0
JQ922553	1980.0
JN851126	2005.0
JN851129	2006.0
FJ639732	2005.0
GQ398269	1994.0
JF357906	2008.0
AF489932	1998.0
FJ850065	2000.0
EU482561	1996.0
AY702039	1997.0
DQ181804	1984.0
AF100464	1996.0
JN851130	2005.0
KF479233	2013.0
EU179859	2006.0
GQ868600	1969.0
FJ205885	2008.0
EU482784	2003.0
AF100468	1996.0
FM210241	2004.0
M29095	1944.0
KF041236	2008.0
AF169680	1993.0
KC294201	2009.0
EU482670	2006.0
FJ410215	2008.0
AJ487271	1974.0
EU596500	2007.0
KJ189308	2009.0
FJ024461	2007.0
FJ024454	2007.0
GU131843	1986.0
JX470186	2010.0
EU482451	2006.0
FJ898454	2006.0
AF100460	1994.0
FJ744744	2000.0
EU482575	1987.0
FJ390387	2007.0
EU482705	2007.0
FJ410223	2007.0
EU482687	2006.0
GQ199898	2001.0
EF105379	1970.0
EU482669	2006.0
EU920846	2006.0
FJ744741	2006.0
EU482576	1987.0
KJ734727	2014.0
EU920835	2002.0
FJ467493	2008.0
FJ547067	2007.0
EU482603	2007.0
EU482464	2006.0
EU687216	2005.0
FJ547064	2007.0
FJ898461	2002.0
EU482444	2006.0
EF457904	1999.0
GQ868542	1994.0
EU482639	2006.0
EU569719	1997.0
FJ639710	2005.0
GQ868620	2003.0
GQ398308	1994.0
FM210218	2002.0
HQ332186	2007.0
FJ873808	2000.0
GQ868515	2007.0
KC294222	2002.0
EU482661	2006.0
FJ850108	2008.0
FJ024452	2007.0
EU482744	1989.0
GQ398262	1976.0
FJ410217	2007.0
JQ922550	1971.0
KF041233	2011.0
EF105389	1999.0
EU920833	2000.0
EU660413	2007.0
FJ850072	2000.0
FJ024473	2005.0
GQ868553	1999.0
KJ189309	2010.0
FJ639706	2004.0
JN819408	2001.0
JN851131	2005.0
JX966379	1994.0
FJ898439	2008.0
GQ868623	2005.0
FM210202	2004.0
DQ448231	2001.0
FM210235	2005.0
KF955402	2008.0
GQ868603	1987.0
GQ398284	1994.0
EU596489	2007.0
JX649148	1995.0
GQ398282	1994.0
FJ850085	2005.0
AF208496	1998.0
EU920828	1993.0
FM210246	2005.0
AF100465	1987.0
GQ868631	2008.0
JX286520	2010.0
AF100466	1990.0
HM582107	1972.0
FJ639828	2001.0
GQ398286	1994.0
JN819419	2000.0
EU482551	2006.0
AF169679	1993.0
EU482729	1999.0
EU482728	1998.0
GQ398291	1994.0
FJ850120	2001.0
GU370051	2008.0
FJ639733	2005.0
